,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y,day_of_the_year
1904,37,management,single,tertiary,no,815,yes,no,cellular,77,1,-1,0,unknown,0,128
1905,27,student,single,tertiary,no,3733,yes,no,cellular,198,1,98,6,success,1,143
1906,37,entrepreneur,married,tertiary,no,4798,yes,no,unknown,156,2,-1,0,unknown,0,141
1907,53,technician,married,secondary,no,4541,yes,no,unknown,190,6,-1,0,unknown,0,136
1908,37,technician,married,unknown,no,47,no,no,unknown,374,3,-1,0,unknown,0,171
1909,35,technician,divorced,secondary,no,69,yes,no,unknown,461,3,-1,0,unknown,0,129
1910,49,management,married,tertiary,no,1430,no,no,cellular,231,2,-1,0,unknown,0,323
1911,34,technician,single,secondary,no,2729,yes,no,cellular,945,1,139,1,success,0,97
1912,26,blue-collar,married,secondary,no,484,yes,no,unknown,48,2,-1,0,unknown,0,140
1913,28,blue-collar,married,primary,no,702,yes,no,unknown,318,2,-1,0,unknown,0,178
1914,34,blue-collar,married,secondary,no,360,yes,no,telephone,46,1,182,2,failure,0,324
1915,37,entrepreneur,married,tertiary,no,836,yes,no,unknown,129,2,-1,0,unknown,0,148
1916,38,technician,single,secondary,no,258,no,yes,unknown,587,2,-1,0,unknown,0,172
1917,46,housemaid,single,tertiary,no,3232,no,no,telephone,94,2,-1,0,unknown,0,167
1918,35,admin.,single,secondary,no,57,no,yes,cellular,632,2,-1,0,unknown,0,190
1919,46,blue-collar,divorced,primary,no,452,yes,no,unknown,113,4,-1,0,unknown,0,130
1920,47,housemaid,single,tertiary,no,3232,no,no,telephone,541,1,204,3,failure,0,280
1921,42,blue-collar,married,primary,no,-10,yes,no,unknown,291,4,-1,0,unknown,0,130
1922,50,technician,married,secondary,no,1130,yes,no,cellular,119,2,-1,0,unknown,0,205
1923,48,admin.,married,unknown,no,0,yes,no,cellular,85,1,168,2,failure,0,129
1924,46,services,married,secondary,no,0,yes,no,cellular,154,1,124,1,other,0,174
1925,34,management,single,secondary,no,0,no,no,cellular,132,4,-1,0,unknown,0,235
1926,55,blue-collar,married,primary,no,145,no,no,telephone,59,3,5,2,other,0,33
1927,33,services,single,secondary,no,358,yes,no,cellular,302,1,356,3,failure,0,128
1928,27,blue-collar,single,secondary,no,5563,yes,no,unknown,435,2,-1,0,unknown,0,151
1929,25,services,single,secondary,no,64,no,no,cellular,71,11,-1,0,unknown,0,203
1930,31,services,married,secondary,no,338,yes,no,cellular,155,1,-1,0,unknown,0,28
1931,42,technician,single,secondary,no,0,yes,no,unknown,275,4,-1,0,unknown,0,128
1932,49,technician,married,tertiary,no,523,yes,no,cellular,152,2,-1,0,unknown,1,63
1933,55,technician,single,secondary,no,3339,yes,no,unknown,63,1,-1,0,unknown,0,154
1934,30,admin.,married,secondary,no,2678,yes,no,cellular,23,5,-1,0,unknown,0,139
1935,28,student,single,tertiary,no,0,no,no,cellular,294,2,105,7,other,1,272
1936,47,blue-collar,single,unknown,no,2443,no,no,unknown,422,1,-1,0,unknown,0,170
1937,34,entrepreneur,divorced,tertiary,no,262,no,no,cellular,371,1,-1,0,unknown,0,325
1938,40,management,married,secondary,no,99,no,no,cellular,15,5,-1,0,unknown,0,40
1939,59,blue-collar,married,secondary,no,5314,yes,no,cellular,200,3,-1,0,unknown,0,126
1940,26,self-employed,single,tertiary,no,211,no,no,cellular,168,3,-1,0,unknown,0,29
1941,36,management,single,tertiary,no,442,yes,yes,cellular,102,3,-1,0,unknown,0,211
1942,33,unemployed,married,tertiary,no,302,yes,yes,cellular,670,1,-1,0,unknown,0,107
1943,32,management,single,tertiary,no,1731,yes,yes,unknown,323,3,-1,0,unknown,0,150
1944,34,management,single,secondary,no,524,no,no,unknown,9,1,-1,0,unknown,0,226
1945,36,technician,divorced,secondary,no,487,no,yes,cellular,268,3,-1,0,unknown,0,224
1946,57,technician,married,secondary,no,589,yes,no,cellular,223,1,76,4,failure,0,33
1947,53,blue-collar,single,secondary,no,5715,no,no,cellular,287,2,-1,0,unknown,0,28
1948,40,technician,single,tertiary,no,825,yes,no,cellular,38,1,335,1,other,0,111
1949,43,blue-collar,married,primary,no,188,yes,no,cellular,58,3,347,5,failure,0,133
1950,26,technician,married,tertiary,no,3825,yes,no,unknown,107,1,-1,0,unknown,0,134
1951,47,services,married,secondary,no,440,yes,no,unknown,91,1,-1,0,unknown,0,164
1952,32,technician,single,tertiary,no,0,no,no,cellular,268,2,-1,0,unknown,0,220
1953,47,services,married,secondary,no,2597,yes,no,unknown,323,1,-1,0,unknown,0,137
1954,49,blue-collar,married,secondary,no,1568,no,no,unknown,206,6,-1,0,unknown,0,142
1955,41,management,married,tertiary,no,3016,yes,no,cellular,80,3,-1,0,unknown,0,196
1956,34,admin.,married,secondary,no,396,yes,no,cellular,101,3,-1,0,unknown,0,198
1957,33,technician,divorced,secondary,yes,-305,no,yes,unknown,109,1,-1,0,unknown,0,130
1958,27,housemaid,married,primary,no,0,yes,no,cellular,435,3,-1,0,unknown,0,205
1959,32,admin.,single,tertiary,no,-59,no,yes,unknown,192,1,-1,0,unknown,0,186
1960,28,blue-collar,single,primary,no,0,yes,yes,unknown,380,4,-1,0,unknown,0,155
1961,46,admin.,married,secondary,no,179,yes,no,cellular,194,4,436,1,other,0,29
1962,45,unknown,married,primary,no,44,no,no,unknown,81,1,-1,0,unknown,0,163
1963,47,management,married,tertiary,no,-50,no,yes,cellular,175,1,-1,0,unknown,0,189
1964,45,technician,married,primary,no,-322,no,no,unknown,225,2,-1,0,unknown,0,161
1965,32,blue-collar,married,secondary,no,1787,yes,no,cellular,87,4,357,4,failure,0,133
1966,34,blue-collar,divorced,secondary,no,0,no,yes,unknown,339,1,-1,0,unknown,0,142
1967,35,technician,married,tertiary,no,7050,no,no,cellular,222,3,182,4,success,1,224
1968,50,admin.,divorced,secondary,no,1111,yes,no,cellular,50,1,-1,0,unknown,0,108
1969,49,blue-collar,divorced,primary,no,15,yes,no,unknown,550,7,-1,0,unknown,0,148
1970,48,technician,divorced,tertiary,no,113,no,yes,cellular,38,1,-1,0,unknown,0,204
1971,43,blue-collar,married,primary,no,487,yes,no,unknown,548,2,-1,0,unknown,0,128
1972,28,services,single,secondary,no,94,yes,no,cellular,300,1,-1,0,unknown,0,107
1973,55,technician,married,secondary,yes,-308,no,no,cellular,781,1,-1,0,unknown,1,33
1974,38,blue-collar,married,secondary,no,0,yes,no,cellular,57,5,349,1,other,0,134
1975,39,management,married,tertiary,no,2763,yes,no,unknown,526,2,-1,0,unknown,1,154
1976,36,management,married,tertiary,no,1477,no,no,cellular,71,2,-1,0,unknown,0,220
1977,42,technician,married,secondary,no,439,no,no,cellular,143,2,-1,0,unknown,0,233
1978,45,management,married,tertiary,no,242,no,no,cellular,587,1,-1,0,unknown,1,121
1979,37,management,single,tertiary,no,695,no,no,cellular,233,1,-1,0,unknown,0,28
1980,35,services,married,secondary,no,109,yes,no,unknown,597,3,-1,0,unknown,0,127
1981,36,services,single,secondary,no,417,yes,no,cellular,15,10,207,3,failure,0,37
1982,43,management,single,secondary,no,-228,yes,yes,unknown,122,2,-1,0,unknown,0,137
1983,56,retired,married,primary,no,-1,no,no,cellular,89,23,-1,0,unknown,0,240
1984,38,blue-collar,married,secondary,no,648,yes,no,unknown,179,1,-1,0,unknown,0,155
1985,53,services,divorced,secondary,no,0,no,no,cellular,80,2,-1,0,unknown,1,72
1986,29,admin.,single,secondary,no,-194,yes,no,cellular,127,1,-1,0,unknown,0,128
1987,50,technician,married,secondary,no,1412,no,no,cellular,131,3,-1,0,unknown,0,219
1988,29,unemployed,single,tertiary,no,991,no,no,cellular,563,1,-1,0,unknown,0,36
1989,31,technician,single,tertiary,no,454,no,no,cellular,73,3,-1,0,unknown,0,35
1990,48,blue-collar,married,unknown,no,439,yes,no,cellular,212,1,249,2,other,0,33
1991,42,services,divorced,secondary,no,257,yes,no,cellular,955,2,-1,0,unknown,1,133
1992,37,blue-collar,single,secondary,no,48,no,no,cellular,140,2,-1,0,unknown,0,127
1993,26,blue-collar,single,secondary,no,592,yes,yes,unknown,174,1,-1,0,unknown,0,148
1994,57,self-employed,married,secondary,no,11494,no,no,cellular,198,1,-1,0,unknown,0,324
1995,33,blue-collar,married,secondary,no,932,yes,no,unknown,226,1,-1,0,unknown,0,142
1996,27,technician,single,unknown,no,59,no,no,cellular,792,4,-1,0,unknown,0,197
1997,46,services,married,secondary,no,1034,no,no,cellular,109,2,-1,0,unknown,0,221
1998,44,blue-collar,married,secondary,no,508,yes,no,cellular,222,1,154,1,failure,0,111
1999,74,retired,divorced,secondary,no,4079,no,no,cellular,343,3,-1,0,unknown,1,293
2000,47,management,married,tertiary,no,295,yes,no,cellular,157,1,-1,0,unknown,0,218
2001,41,admin.,divorced,secondary,no,-365,yes,no,unknown,226,10,-1,0,unknown,0,149
2002,38,entrepreneur,married,tertiary,no,1514,no,yes,cellular,160,3,120,3,failure,0,326
2003,48,blue-collar,married,secondary,no,705,no,no,unknown,108,2,-1,0,unknown,0,134
2004,41,management,married,unknown,no,2457,yes,no,unknown,285,1,-1,0,unknown,0,130
2005,67,retired,married,unknown,no,696,no,no,telephone,119,1,105,2,failure,0,230
2006,55,blue-collar,single,primary,no,1187,yes,no,unknown,193,2,-1,0,unknown,0,154
2007,42,housemaid,married,primary,no,145,no,no,cellular,252,2,-1,0,unknown,0,233
2008,56,blue-collar,divorced,primary,no,3021,no,no,unknown,419,2,-1,0,unknown,0,161
2009,43,technician,married,secondary,no,-932,yes,no,cellular,567,1,-1,0,unknown,0,107
2010,34,admin.,married,tertiary,no,37,no,no,cellular,45,1,-1,0,unknown,0,37
2011,58,management,married,tertiary,no,9339,yes,no,telephone,52,3,172,3,other,0,323
2012,35,services,married,secondary,no,505,yes,yes,unknown,371,2,-1,0,unknown,0,148
2013,30,technician,single,tertiary,no,-970,no,yes,cellular,194,2,-1,0,unknown,0,234
2014,33,self-employed,married,tertiary,no,263,no,no,cellular,119,2,-1,0,unknown,0,125
2015,26,management,single,tertiary,no,592,no,no,telephone,145,2,164,1,other,0,29
2016,45,entrepreneur,married,primary,no,2418,yes,no,unknown,120,1,-1,0,unknown,0,135
2017,41,services,married,secondary,no,108,yes,yes,unknown,83,7,-1,0,unknown,0,134
2018,45,blue-collar,divorced,primary,no,0,yes,no,cellular,211,2,-1,0,unknown,0,203
2019,26,management,single,tertiary,no,1274,yes,no,cellular,190,1,84,1,failure,0,153
2020,52,management,married,tertiary,no,3163,no,no,cellular,56,6,-1,0,unknown,0,238
2021,46,technician,married,secondary,no,-337,yes,no,unknown,112,1,-1,0,unknown,0,148
2022,30,self-employed,single,secondary,no,192,no,no,cellular,423,1,-1,0,unknown,0,204
2023,19,student,single,primary,no,103,no,no,cellular,104,2,-1,0,unknown,1,192
2024,55,services,married,secondary,no,557,no,no,unknown,58,1,-1,0,unknown,0,171
2025,69,retired,married,primary,no,279,no,no,telephone,26,1,-1,0,unknown,0,225
2026,54,technician,married,secondary,no,2225,no,yes,cellular,73,2,-1,0,unknown,0,226
2027,29,blue-collar,married,secondary,no,228,yes,no,cellular,12,8,342,9,failure,0,132
2028,31,blue-collar,married,primary,no,99,yes,no,cellular,193,2,322,1,other,0,108
2029,30,admin.,single,secondary,no,-635,no,no,cellular,250,1,-1,0,unknown,0,207
2030,32,management,married,tertiary,no,-55,yes,no,cellular,107,4,-1,0,unknown,0,239
2031,59,services,married,secondary,no,0,yes,no,cellular,214,3,-1,0,unknown,0,133
2032,41,blue-collar,married,secondary,no,1334,yes,no,cellular,234,5,-1,0,unknown,0,111
2033,53,management,married,tertiary,no,12,no,no,cellular,345,10,-1,0,unknown,0,240
2034,60,blue-collar,married,secondary,no,322,yes,no,cellular,63,1,-1,0,unknown,0,128
2035,60,retired,married,secondary,no,89,no,no,cellular,156,2,-1,0,unknown,0,121
2036,43,unknown,single,tertiary,no,2731,no,no,cellular,11,7,-1,0,unknown,0,326
2037,27,management,single,tertiary,no,0,yes,no,cellular,323,4,-1,0,unknown,0,30
2038,49,housemaid,married,primary,no,889,no,no,telephone,388,1,-1,0,unknown,1,189
2039,29,management,married,tertiary,no,451,no,no,cellular,451,1,-1,0,unknown,0,28
2040,28,management,single,tertiary,no,882,no,yes,cellular,94,1,205,2,failure,0,29
2041,33,admin.,married,secondary,no,220,yes,no,unknown,345,1,-1,0,unknown,0,148
2042,28,management,single,tertiary,no,3238,yes,no,unknown,7,1,-1,0,unknown,0,140
2043,36,services,married,secondary,no,338,no,no,unknown,90,1,-1,0,unknown,0,135
2044,44,technician,divorced,secondary,no,14,no,no,cellular,167,1,92,1,success,1,318
2045,51,management,single,tertiary,yes,-55,yes,no,cellular,119,6,-1,0,unknown,0,231
2046,30,student,single,tertiary,no,7513,no,no,cellular,269,2,-1,0,unknown,0,224
2047,51,blue-collar,married,primary,no,3726,no,yes,cellular,119,12,-1,0,unknown,0,240
2048,53,admin.,married,secondary,no,459,no,no,cellular,558,1,-1,0,unknown,1,96
2049,53,technician,divorced,unknown,no,629,yes,no,cellular,298,1,-1,0,unknown,0,129
2050,45,blue-collar,married,primary,no,0,no,no,unknown,574,5,-1,0,unknown,0,144
2051,33,technician,married,tertiary,no,16992,yes,no,unknown,58,1,-1,0,unknown,0,150
2052,43,blue-collar,divorced,primary,no,328,no,yes,cellular,192,1,-1,0,unknown,0,190
2053,57,retired,married,secondary,no,374,yes,yes,cellular,236,1,-1,0,unknown,0,198
2054,37,admin.,single,secondary,no,0,yes,no,cellular,640,2,-1,0,unknown,0,107
2055,52,services,married,secondary,no,431,no,no,cellular,73,17,-1,0,unknown,0,239
2056,50,housemaid,married,secondary,no,7317,yes,no,cellular,172,1,370,1,failure,0,134
2057,31,blue-collar,married,primary,no,352,yes,no,unknown,97,9,-1,0,unknown,0,140
2058,38,technician,married,secondary,no,226,yes,no,unknown,762,3,-1,0,unknown,1,151
2059,44,technician,married,tertiary,no,1146,no,no,cellular,178,2,-1,0,unknown,0,186
2060,36,management,single,tertiary,no,-679,yes,yes,cellular,172,1,93,1,failure,0,128
2061,34,technician,married,tertiary,no,5060,yes,no,cellular,12,21,-1,0,unknown,0,234
2062,43,blue-collar,married,primary,no,1211,yes,no,unknown,208,3,-1,0,unknown,0,127
2063,60,admin.,married,unknown,no,1088,yes,no,cellular,149,1,-1,0,unknown,0,147
2064,31,unemployed,single,secondary,no,315,no,no,cellular,130,1,2,1,other,0,30
2065,49,retired,single,primary,no,25824,no,no,unknown,94,1,-1,0,unknown,0,169
2066,36,blue-collar,married,secondary,no,199,yes,no,cellular,183,1,-1,0,unknown,0,191
2067,25,services,married,secondary,no,72,yes,no,cellular,305,2,-1,0,unknown,0,205
2068,27,blue-collar,single,secondary,no,23,no,no,cellular,590,2,-1,0,unknown,0,57
2069,32,management,single,tertiary,no,2536,yes,no,cellular,958,6,-1,0,unknown,1,239
2070,41,blue-collar,married,primary,no,1172,yes,no,unknown,153,1,-1,0,unknown,0,136
2071,29,management,single,tertiary,no,437,no,no,cellular,504,1,92,1,success,1,218
2072,56,management,divorced,tertiary,no,1016,yes,no,unknown,184,5,-1,0,unknown,0,161
2073,34,technician,married,secondary,no,1553,no,no,cellular,200,2,-1,0,unknown,0,233
2074,45,blue-collar,married,primary,no,137,yes,yes,unknown,187,19,-1,0,unknown,0,137
2075,37,management,married,primary,no,3953,yes,no,cellular,610,2,138,1,failure,0,97
2076,67,retired,married,primary,no,2301,no,no,cellular,124,1,-1,0,unknown,0,107
2077,37,management,married,tertiary,no,0,yes,no,unknown,247,13,-1,0,unknown,0,155
2078,44,services,married,secondary,no,0,yes,yes,cellular,161,1,-1,0,unknown,0,132
2079,38,technician,single,tertiary,no,221,no,no,cellular,79,3,-1,0,unknown,0,233
2080,42,admin.,married,secondary,no,-396,yes,no,cellular,80,1,308,4,failure,0,132
2081,34,management,married,secondary,no,1007,yes,no,cellular,240,2,-1,0,unknown,0,203
2082,75,retired,divorced,secondary,no,1341,no,no,cellular,415,7,-1,0,unknown,1,353
2083,46,admin.,married,secondary,no,-121,yes,yes,cellular,214,4,-1,0,unknown,0,190
2084,30,unknown,single,tertiary,no,6836,no,no,cellular,30,3,-1,0,unknown,0,58
2085,36,blue-collar,married,secondary,no,-73,yes,yes,cellular,15,8,-1,0,unknown,0,139
2086,61,admin.,married,secondary,no,4608,no,no,cellular,212,1,-1,0,unknown,1,72
2087,31,management,married,tertiary,yes,-253,no,no,cellular,220,4,-1,0,unknown,0,225
2088,27,admin.,married,secondary,no,710,yes,yes,cellular,653,1,334,2,success,1,127
2089,38,management,single,tertiary,no,0,no,no,cellular,164,1,-1,0,unknown,0,206
2090,33,blue-collar,single,primary,no,1,yes,no,cellular,257,1,-1,0,unknown,0,111
2091,34,admin.,single,secondary,no,852,no,no,cellular,108,2,-1,0,unknown,0,105
2092,39,self-employed,single,tertiary,no,3972,no,no,cellular,122,3,-1,0,unknown,0,212
2093,47,blue-collar,married,secondary,no,480,yes,no,unknown,211,2,-1,0,unknown,0,149
2094,50,services,married,secondary,no,254,yes,no,cellular,397,2,337,1,failure,0,106
2095,41,management,married,tertiary,no,10758,yes,no,cellular,288,1,-1,0,unknown,0,153
2096,42,blue-collar,married,secondary,no,117,yes,no,unknown,147,1,-1,0,unknown,0,130
2097,41,unknown,single,tertiary,no,1567,no,no,cellular,291,2,-1,0,unknown,0,183
2098,41,admin.,married,secondary,no,0,no,no,unknown,89,1,-1,0,unknown,0,172
2099,38,management,single,tertiary,no,427,yes,no,cellular,17,3,169,2,failure,0,127
2100,39,management,married,tertiary,no,0,yes,no,unknown,46,2,-1,0,unknown,0,154
2101,35,admin.,single,tertiary,no,62,no,yes,cellular,67,1,-1,0,unknown,0,121
2102,53,technician,married,primary,no,6839,yes,no,cellular,77,1,-1,0,unknown,0,324
2103,54,blue-collar,married,secondary,no,-630,no,no,unknown,173,1,-1,0,unknown,0,144
2104,32,management,married,tertiary,no,553,yes,no,cellular,72,1,-1,0,unknown,0,204
2105,55,blue-collar,married,unknown,no,23,no,no,cellular,123,2,-1,0,unknown,0,226
2106,39,management,married,tertiary,no,562,no,no,cellular,303,2,-1,0,unknown,0,257
2107,58,retired,married,secondary,no,11,no,no,cellular,270,1,-1,0,unknown,0,224
2108,38,management,married,tertiary,no,12877,no,no,unknown,118,3,-1,0,unknown,0,169
2109,52,retired,single,secondary,no,316,no,no,cellular,463,3,-1,0,unknown,0,133
2110,45,admin.,married,secondary,no,5346,yes,yes,unknown,187,1,-1,0,unknown,1,295
2111,37,management,married,tertiary,no,393,yes,no,cellular,567,3,275,4,failure,1,135
2112,47,technician,married,secondary,no,302,yes,no,unknown,89,3,-1,0,unknown,0,172
2113,42,management,married,primary,no,-679,yes,yes,cellular,159,1,343,2,failure,0,127
2114,33,blue-collar,single,secondary,no,-416,yes,no,unknown,767,2,-1,0,unknown,1,137
2115,36,blue-collar,married,secondary,no,4438,yes,no,unknown,446,1,-1,0,unknown,1,141
2116,35,admin.,married,secondary,no,147,yes,yes,cellular,41,1,184,7,failure,0,29
2117,36,management,married,secondary,no,80,yes,no,unknown,251,3,-1,0,unknown,0,151
2118,36,unemployed,married,secondary,no,-129,yes,no,cellular,121,3,-1,0,unknown,0,211
2119,48,retired,married,primary,yes,-285,no,yes,cellular,157,1,-1,0,unknown,0,324
2120,48,entrepreneur,married,secondary,no,725,no,yes,cellular,105,1,-1,0,unknown,0,192
2121,39,blue-collar,married,secondary,no,1439,yes,no,telephone,73,6,-1,0,unknown,0,210
2122,28,management,single,tertiary,no,4937,yes,no,telephone,421,3,-1,0,unknown,0,134
2123,57,admin.,married,secondary,no,367,no,no,telephone,107,2,-1,0,unknown,0,321
2124,58,unemployed,married,tertiary,no,744,no,no,telephone,38,1,-1,0,unknown,0,28
2125,24,student,single,secondary,no,822,no,no,cellular,184,1,91,2,failure,1,301
2126,30,blue-collar,single,secondary,no,75,yes,no,unknown,123,1,-1,0,unknown,0,137
2127,34,technician,single,tertiary,no,586,yes,no,unknown,489,2,-1,0,unknown,0,137
2128,32,self-employed,married,secondary,no,217,yes,yes,cellular,317,5,-1,0,unknown,0,197
2129,52,retired,married,secondary,no,603,no,yes,unknown,79,1,-1,0,unknown,0,161
2130,42,technician,single,secondary,no,0,no,no,cellular,656,2,-1,0,unknown,0,234
2131,55,blue-collar,married,primary,no,1649,yes,no,cellular,52,3,-1,0,unknown,0,133
2132,38,admin.,married,tertiary,no,1988,no,no,cellular,164,2,130,2,failure,1,87
2133,32,services,married,secondary,no,4885,yes,yes,cellular,400,2,-1,0,unknown,0,323
2134,40,blue-collar,single,secondary,no,3,no,no,cellular,998,1,-1,0,unknown,1,324
2135,52,management,divorced,tertiary,no,50,yes,no,unknown,84,3,-1,0,unknown,0,164
2136,75,retired,divorced,tertiary,no,3810,yes,no,cellular,262,1,183,1,failure,1,321
